t, uk
11.260162, -0.009151
11.270163, -0.008353
11.280163, -0.006223
11.290163, -0.005425
11.300163, -0.005425
11.310163, -0.005691
11.320164, -0.006223
11.330164, -0.005691
11.340164, -0.006223
11.350164, -0.009417
11.360165, -0.008086
11.370165, -0.008619
11.380165, -0.009151
11.390165, -0.009151
11.400166, -0.009151
11.410166, -0.008619
11.420166, -0.008619
11.430166, -0.004892
11.440166, -0.003561
11.450167, -0.001698
11.460167, 0.001230
11.470167, 0.004690
11.480167, 0.007086
11.490168, 0.010546
11.500168, 0.011611
11.510168, 0.012676
11.520168, 0.012410
11.530169, 0.014805
11.540169, 0.016136
11.550169, 0.014007
11.560169, 0.013740
11.570169, 0.011611
11.580170, 0.012143
11.590170, 0.010812
11.600170, 0.011345
11.610170, 0.013474
11.620171, 0.012942
11.630171, 0.015604
11.640171, 0.015071
11.650171, 0.020395
11.660172, 0.023057
11.670172, 0.026251
11.680172, 0.027848
11.690172, 0.033438
11.700172, 0.033704
11.710173, 0.035301
11.720173, 0.035035
11.730173, 0.035833
11.740173, 0.036632
11.750174, 0.033172
11.760174, 0.032905
11.770174, 0.031841
11.780174, 0.029445
11.790174, 0.029445
11.800175, 0.030244
11.810175, 0.030776
11.820175, 0.031841
11.830175, 0.035301
11.840176, 0.038229
11.850176, 0.041689
11.860176, 0.043020
11.870176, 0.048610
11.880177, 0.048610
11.890177, 0.049941
11.900177, 0.049941
11.910177, 0.048610
11.920177, 0.047013
11.930178, 0.044617
11.940178, 0.043287
11.950178, 0.041157
11.960178, 0.041423
11.970179, 0.039294
11.980179, 0.039294
11.990179, 0.041423
12.000179, 0.043020
12.010180, 0.047279
12.020180, 0.050473
12.030180, 0.053401
12.040180, 0.056329
12.050180, 0.058193
12.060181, 0.058991
12.070181, 0.056862
12.080181, 0.057660
12.090181, 0.053668
12.100182, 0.053934
12.110182, 0.051538
12.120182, 0.051006
12.130182, 0.048876
12.140182, 0.048876
12.150183, 0.049941
12.160183, 0.050740
12.170183, 0.055797
12.180183, 0.058193
12.190184, 0.063250
12.200184, 0.064315
12.210184, 0.070171
12.220184, 0.068308
12.230185, 0.070171
12.240185, 0.069638
12.250185, 0.067243
12.260185, 0.066444
12.270185, 0.063782
12.280186, 0.063782
12.290186, 0.060588
12.300186, 0.060322
12.310186, 0.062452
12.320187, 0.061919
12.330187, 0.068574
12.340187, 0.069372
12.350187, 0.072566
12.360188, 0.074696
12.370188, 0.078689
12.380188, 0.078955
12.390188, 0.079221
12.400188, 0.079487
12.410189, 0.076027
12.420189, 0.074696
12.430189, 0.072566
12.440189, 0.069905
12.450190, 0.066710
12.460190, 0.066977
12.470190, 0.064847
12.480190, 0.065646
12.490191, 0.067243
12.500191, 0.068840
12.510191, 0.070969
12.520191, 0.073631
12.530191, 0.074164
12.540192, 0.074430
12.550192, 0.077358
12.560192, 0.077624
12.570192, 0.076559
12.580193, 0.075761
12.590193, 0.072833
