t, uk
8.220093, 0.000829
8.230093, 0.000563
8.240093, 0.000563
8.250093, 0.001894
8.260094, 0.000563
8.270094, 0.000031
8.280094, 0.000563
8.290094, 0.000829
8.300095, 0.000031
8.310095, 0.000563
8.320095, 0.001362
8.330095, 0.000297
8.340096, -0.000235
8.350096, 0.000563
8.360096, 0.000829
8.370096, 0.000031
8.380096, 0.000031
8.390097, 0.000563
8.400097, 0.000297
8.410097, 0.000031
8.420097, -0.000235
8.430098, 0.001096
8.440098, 0.001096
8.450098, 0.000031
8.460098, 0.000297
8.470098, 0.001362
8.480099, -0.000235
8.490099, 0.000563
8.500099, 0.000829
8.510099, 0.000829
8.520100, 0.000297
8.530100, -0.000235
8.540100, -0.001034
8.550100, 0.001628
8.560101, 0.000829
8.570101, 0.000297
8.580101, 0.000829
8.590101, 0.000297
8.600101, 0.000563
8.610102, 0.000031
8.620102, -0.000235
8.630102, 0.000297
8.640102, 0.000031
8.650103, 0.000829
8.660103, 0.000563
8.670103, 0.001096
8.680103, 0.000031
8.690104, 0.000829
8.700104, 0.001096
8.710104, -0.000768
8.720104, -0.000235
8.730104, 0.000297
8.740105, 0.000031
8.750105, 0.000563
8.760105, -0.000235
8.770105, -0.000235
8.780106, -0.000235
8.790106, 0.001096
8.800106, 0.000297
8.810106, -0.000235
8.820107, -0.000501
8.830107, 0.000563
8.840107, 0.001096
8.850107, -0.000235
8.860107, 0.000031
8.870108, 0.001362
8.880108, 0.000829
8.890108, 0.000031
8.900108, -0.000235
8.910109, 0.000563
8.920109, 0.000297
8.930109, 0.000031
8.940109, -0.000501
8.950109, -0.000235
8.960110, -0.000235
8.970110, 0.000031
8.980110, 0.000563
8.990110, -0.000235
9.000111, -0.000235
9.010111, 0.000563
9.020111, 0.000563
9.030111, -0.000501
9.040112, 0.000297
9.050112, 0.000563
9.060112, 0.000297
9.070112, 0.000031
9.080112, 0.000031
9.090113, 0.001096
9.100113, 0.000829
9.110113, 0.000031
9.120113, 0.001096
9.130114, 0.000563
9.140114, 0.001096
9.150114, 0.001096
9.160114, 0.000031
9.170115, 0.000563
9.180115, 0.000563
9.190115, 0.000031
9.200115, 0.000297
9.210115, 0.000563
9.220116, 0.000297
9.230116, 0.000563
9.240116, 0.000829
9.250116, 0.001096
9.260117, -0.000501
9.270117, -0.000235
9.280117, 0.000297
9.290117, 0.000297
9.300117, 0.001096
9.310118, 0.000829
9.320118, 0.002160
9.330118, 0.000563
9.340118, 0.000031
9.350119, -0.001300
9.360119, -0.000501
9.370119, 0.000563
9.380119, 0.000031
9.390120, 0.001362
9.400120, 0.001362
9.410120, -0.000235
9.420120, -0.002631
9.430120, 0.002959
9.440121, 0.001362
9.450121, 0.002427
9.460121, 0.002427
9.470121, -0.002365
9.480122, -0.000768
9.490122, -0.000235
9.500122, -0.000768
9.510122, 0.000031
9.520123, 0.001362
9.530123, -0.001034
9.540123, -0.001034
9.550123, 0.000829
9.560123, 0.000563
9.570124, 0.000829
9.580124, -0.000501
9.590124, 0.000829
9.600124, 0.001894
9.610125, -0.001034
9.620125, -0.000501
9.630125, 0.000297
9.640125, 0.000297
9.650126, 0.000031
9.660126, -0.000768
9.670126, 0.001362
9.680126, 0.001362
9.690126, 0.000563
9.700127, 0.000829
9.710127, 0.001362
9.720127, 0.000829
9.730127, 0.000563
9.740128, 0.000297
9.750128, 0.000563
9.760128, 0.000297
9.770128, 0.000297
9.780128, 0.002160
9.790129, 0.000297
9.800129, 0.000031
9.810129, 0.000829
9.820129, 0.000297
9.830130, 0.000563
9.840130, 0.000031
9.850130, -0.000235
9.860130, 0.000031
9.870131, 0.000563
9.880131, -0.000235
9.890131, 0.001096
9.900131, 0.000563
9.910131, 0.001096
9.920132, 0.000297
9.930132, 0.000031
9.940132, 0.001096
9.950132, 0.000297
9.960133, -0.000768
9.970133, 0.000829
9.980133, 0.000829
9.990133, -0.000235
10.000134, -0.000235
10.010134, 0.001096
10.020134, 0.001362
10.030134, -0.000768
10.040134, -0.000501
10.050135, 0.000563
10.060135, 0.000297
10.070135, -0.000501
10.080135, -0.000768
10.090136, 0.000563
10.100136, 0.000297
10.110136, 0.000031
10.120136, -0.000501
10.130136, 0.000829
10.140137, 0.000829
10.150137, 0.000297
10.160137, 0.000031
10.170137, 0.000563
10.180138, -0.000501
10.190138, 0.000563
10.200138, 0.000031
10.210138, 0.000031
10.220139, -0.000235
10.230139, 0.000829
10.240139, 0.000563
10.250139, -0.000768
10.260139, -0.001034
10.270140, 0.001362
10.280140, 0.000297
10.290140, 0.000563
10.300140, 0.000297
10.310141, 0.000563
10.320141, 0.000563
10.330141, 0.000297
10.340141, 0.000563
10.350142, 0.000031
10.360142, 0.000031
10.370142, 0.000031
10.380142, 0.000031
10.390142, 0.000297
10.400143, 0.000563
10.410143, 0.000563
10.420143, 0.000297
10.430143, 0.000297
10.440144, -0.000235
10.450144, 0.000031
10.460144, -0.001034
10.470144, 0.001096
10.480145, 0.001096
10.490145, 0.000031
10.500145, 0.000563
10.510145, 0.000297
10.520145, -0.000768
10.530146, 0.000563
10.540146, 0.000829
10.550146, -0.000235
10.560146, 0.000031
10.570147, 0.001362
10.580147, 0.000031
10.590147, 0.000829
10.600147, 0.001096
10.610147, 0.000563
10.620148, 0.000297
10.630148, 0.000297
10.640148, 0.000297
10.650148, 0.000829
10.660149, -0.000235
10.670149, 0.000031
10.680149, 0.000297
10.690149, 0.000031
10.700150, 0.000031
10.710150, 0.001096
10.720150, 0.000829
10.730150, -0.000235
10.740150, 0.000297
10.750151, 0.000829
10.760151, -0.000768
10.770151, 0.000297
10.780151, 0.001096
10.790152, 0.000829
10.800152, 0.000297
10.810152, 0.000563
10.820152, 0.000031
10.830153, 0.000297
10.840153, 0.000297
10.850153, 0.000031
10.860153, -0.000235
10.870153, 0.000031
10.880154, 0.000563
10.890154, 0.001362
10.900154, -0.000235
10.910154, -0.000235
10.920155, 0.000563
10.930155, 0.000031
10.940155, 0.000563
10.950155, 0.000031
10.960155, -0.000501
10.970156, 0.000829
10.980156, 0.000563
10.990156, 0.000297
11.000156, 0.000297
11.010157, -0.000768
11.020157, 0.000031
11.030157, 0.000031
11.040157, 0.000031
11.050158, 0.000563
11.060158, 0.000829
11.070158, -0.000235
11.080158, 0.000297
11.090158, 0.000829
11.100159, -0.000501
11.110159, 0.000297
11.120159, 0.000563
11.130159, 0.001628
11.140160, 0.001894
11.150160, -0.000501
11.160160, 0.000297
11.170160, 0.001096
11.180161, 0.000297
11.190161, 0.000563
11.200161, 0.000563
11.210161, -0.000768
11.220161, -0.000501
11.230162, 0.000563
11.240162, 0.000031
11.250162, 0.000031
11.260162, -0.000235
11.270163, -0.000501
11.280163, 0.000297
11.290163, 0.000031
11.300163, 0.000563
11.310163, 0.000829
11.320164, -0.000235
11.330164, 0.001096
11.340164, 0.000829
11.350164, 0.000297
11.360165, -0.000235
11.370165, 0.000563
11.380165, -0.000501
11.390165, -0.000235
11.400166, 0.000031
11.410166, 0.000297
11.420166, 0.000563
11.430166, 0.000297
11.440166, 0.000829
11.450167, 0.000031
11.460167, -0.000235
11.470167, 0.001096
11.480167, 0.000031
11.490168, -0.000235
11.500168, 0.000563
11.510168, 0.000829
11.520168, 0.000829
11.530169, -0.000235
11.540169, -0.001034
11.550169, 0.000297
11.560169, 0.000031
11.570169, 0.000031
11.580170, -0.000768
11.590170, -0.000501
11.600170, 0.000829
11.610170, 0.000829
11.620171, 0.000563
11.630171, 0.000297
11.640171, 0.000829
11.650171, -0.000768
11.660172, -0.001034
11.670172, 0.001628
11.680172, 0.000297
11.690172, 0.000829
11.700172, -0.000235
11.710173, 0.001628
11.720173, 0.000829
11.730173, -0.000501
11.740173, 0.000563
11.750174, 0.000563
11.760174, -0.000501
11.770174, 0.000297
11.780174, -0.000501
11.790174, 0.000563
11.800175, -0.000235
11.810175, 0.000563
11.820175, 0.001628
11.830175, 0.001096
11.840176, 0.000031
11.850176, 0.000031
11.860176, 0.000031
11.870176, 0.000297
11.880177, 0.000297
11.890177, 0.001096
11.900177, 0.000829
11.910177, 0.000563
11.920177, 0.000563
11.930178, -0.000501
11.940178, 0.000031
11.950178, 0.001362
11.960178, 0.001628
11.970179, -0.001034
11.980179, -0.000501
11.990179, 0.000563
12.000179, 0.001628
12.010180, 0.000297
12.020180, -0.000235
12.030180, 0.000829
12.040180, 0.000297
12.050180, -0.000235
12.060181, 0.000563
12.070181, 0.000031
12.080181, 0.000031
12.090181, -0.000235
12.100182, 0.000297
12.110182, 0.000563
12.120182, 0.000829
12.130182, 0.000563
12.140182, -0.000235
12.150183, 0.000563
12.160183, 0.000563
12.170183, -0.000235
12.180183, 0.000031
12.190184, 0.001096
12.200184, 0.000297
12.210184, 0.001628
12.220184, 0.001362
12.230185, 0.000031
12.240185, 0.000031
12.250185, 0.000297
12.260185, 0.000829
12.270185, 0.001096
12.280186, 0.000031
12.290186, 0.000563
12.300186, 0.000297
12.310186, 0.000563
12.320187, -0.000235
12.330187, 0.000297
12.340187, 0.001894
12.350187, -0.000501
12.360188, 0.000297
12.370188, 0.000829
12.380188, 0.000563
12.390188, 0.001096
12.400188, 0.001362
12.410189, -0.000501
12.420189, 0.000829
12.430189, 0.000297
12.440189, 0.000031
12.450190, -0.000768
12.460190, 0.000031
12.470190, 0.000829
12.480190, 0.000563
12.490191, 0.000829
12.500191, 0.000563
