t, phi
23.620445, 2.360174
23.630445, 2.360246
23.640446, 2.360296
23.650446, 2.360337
23.660446, 2.360301
23.670446, 2.360149
23.680447, 2.360099
23.690447, 2.360067
23.700447, 2.360129
23.710447, 2.360180
23.720448, 2.360235
23.730448, 2.360248
23.740448, 2.360306
23.750448, 2.360297
23.760448, 2.360308
23.770449, 2.360299
23.780449, 2.360280
23.790449, 2.360306
23.800449, 2.360280
23.810450, 2.360347
23.820450, 2.360332
23.830450, 2.360342
23.840450, 2.360354
23.850451, 2.360310
23.860451, 2.360371
23.870451, 2.360392
23.880451, 2.360296
23.890451, 2.360308
23.900452, 2.360274
23.910452, 2.360303
23.920452, 2.360358
23.930452, 2.360419
23.940453, 2.360444
23.950453, 2.360536
23.960453, 2.360488
23.970453, 2.360468
23.980453, 2.360484
23.990454, 2.360452
24.000454, 2.360437
24.010454, 2.360482
24.020454, 2.360448
24.030455, 2.360419
24.040455, 2.360409
24.050455, 2.360454
24.060455, 2.360441
24.070456, 2.360468
24.080456, 2.360468
24.090456, 2.360449
24.100456, 2.360475
24.110456, 2.360450
24.120457, 2.360460
24.130457, 2.360543
24.140457, 2.360503
24.150457, 2.360499
24.160458, 2.360574
24.170458, 2.360615
24.180458, 2.360652
24.190458, 2.360643
24.200459, 2.360647
24.210459, 2.360600
24.220459, 2.360622
24.230459, 2.360552
24.240459, 2.360573
24.250460, 2.360563
24.260460, 2.360524
24.270460, 2.360449
24.280460, 2.360499
24.290461, 2.360482
24.300461, 2.360529
24.310461, 2.360542
24.320461, 2.360503
24.330462, 2.360503
24.340462, 2.360596
24.350462, 2.360601
24.360462, 2.360616
24.370462, 2.360545
24.380463, 2.360528
24.390463, 2.360446
24.400463, 2.360482
24.410463, 2.360461
24.420464, 2.360464
24.430464, 2.360497
24.440464, 2.360403
24.450464, 2.360399
24.460464, 2.360384
24.470465, 2.360299
24.480465, 2.360352
24.490465, 2.360402
24.500465, 2.360329
24.510466, 2.360295
24.520466, 2.360357
24.530466, 2.360337
24.540466, 2.360332
24.550467, 2.360355
24.560467, 2.360323
24.570467, 2.360265
24.580467, 2.360238
24.590467, 2.360199
24.600468, 2.360122
24.610468, 2.360117
24.620468, 2.360059
24.630468, 2.360006
24.640469, 2.360012
24.650469, 2.359982
24.660469, 2.359944
24.670469, 2.359946
24.680470, 2.359967
24.690470, 2.359992
24.700470, 2.359985
24.710470, 2.359944
24.720470, 2.359972
24.730471, 2.359979
24.740471, 2.359927
24.750471, 2.359870
24.760471, 2.359857
24.770472, 2.359792
24.780472, 2.359854
24.790472, 2.359871
24.800472, 2.359864
24.810472, 2.359877
24.820473, 2.359909
24.830473, 2.359918
24.840473, 2.359957
24.850473, 2.359924
24.860474, 2.359898
24.870474, 2.359860
24.880474, 2.359837
24.890474, 2.359846
24.900475, 2.359784
24.910475, 2.359792
24.920475, 2.359849
24.930475, 2.359883
24.940475, 2.359836
24.950476, 2.359778
24.960476, 2.359799
24.970476, 2.359735
24.980476, 2.359773
24.990477, 2.359756
25.000477, 2.359746
25.010477, 2.359720
25.020477, 2.359745
25.030478, 2.359706
25.040478, 2.359759
25.050478, 2.359784
25.060478, 2.359776
25.070478, 2.359776
25.080479, 2.359769
25.090479, 2.359759
25.100479, 2.359741
25.110479, 2.359735
25.120480, 2.359710
25.130480, 2.359755
25.140480, 2.359721
25.150480, 2.359684
25.160480, 2.359712
25.170481, 2.359685
25.180481, 2.359773
25.190481, 2.359832
25.200481, 2.359768
25.210482, 2.359719
25.220482, 2.359773
25.230482, 2.359788
25.240482, 2.359832
25.250483, 2.359833
25.260483, 2.359790
25.270483, 2.359777
25.280483, 2.359769
25.290483, 2.359769
25.300484, 2.359737
25.310484, 2.359750
25.320484, 2.359746
25.330484, 2.359751
25.340485, 2.359806
25.350485, 2.359772
25.360485, 2.359778
25.370485, 2.359744
25.380486, 2.359776
25.390486, 2.359791
25.400486, 2.359766
25.410486, 2.359722
25.420486, 2.359764
25.430487, 2.359763
25.440487, 2.359827
25.450487, 2.359824
25.460487, 2.359828
25.470488, 2.359746
25.480488, 2.359785
25.490488, 2.359752
25.500488, 2.359755
25.510489, 2.359690
25.520489, 2.359679
25.530489, 2.359693
25.540489, 2.359663
25.550489, 2.359653
25.560490, 2.359704
25.570490, 2.359749
25.580490, 2.359726
25.590490, 2.359748
25.600491, 2.359699
25.610491, 2.359667
25.620491, 2.359634
25.630491, 2.359595
25.640491, 2.359594
25.650492, 2.359669
25.660492, 2.359599
25.670492, 2.359592
25.680492, 2.359604
25.690493, 2.359567
25.700493, 2.359687
25.710493, 2.359736
25.720493, 2.359705
25.730494, 2.359669
25.740494, 2.359719
25.750494, 2.359682
25.760494, 2.359651
25.770494, 2.359674
25.780495, 2.359660
25.790495, 2.359672
25.800495, 2.359696
25.810495, 2.359664
25.820496, 2.359676
25.830496, 2.359634
25.840496, 2.359666
25.850496, 2.359613
25.860497, 2.359573
25.870497, 2.359602
25.880497, 2.359543
25.890497, 2.359546
25.900497, 2.359552
25.910498, 2.359589
25.920498, 2.359576
25.930498, 2.359618
25.940498, 2.359573
25.950499, 2.359535
25.960499, 2.359529
25.970499, 2.359491
25.980499, 2.359476
25.990499, 2.359504
26.000500, 2.359472
26.010500, 2.359387
26.020500, 2.359454
26.030500, 2.359460
26.040501, 2.359413
26.050501, 2.359363
26.060501, 2.359353
26.070501, 2.359326
26.080502, 2.359282
26.090502, 2.359323
26.100502, 2.359320
26.110502, 2.359301
26.120502, 2.359360
26.130503, 2.359380
26.140503, 2.359326
26.150503, 2.359312
26.160503, 2.359316
26.170504, 2.359282
26.180504, 2.359238
26.190504, 2.359225
26.200504, 2.359219
26.210505, 2.359254
26.220505, 2.359260
26.230505, 2.359216
26.240505, 2.359281
26.250505, 2.359242
26.260506, 2.359282
26.270506, 2.359277
26.280506, 2.359272
26.290506, 2.359356
26.300507, 2.359310
26.310507, 2.359324
26.320507, 2.359417
26.330507, 2.359467
26.340508, 2.359490
26.350508, 2.359481
26.360508, 2.359486
26.370508, 2.359469
26.380508, 2.359491
26.390509, 2.359488
26.400509, 2.359512
26.410509, 2.359588
26.420509, 2.359579
26.430510, 2.359616
26.440510, 2.359633
26.450510, 2.359625
26.460510, 2.359699
26.470510, 2.359598
26.480511, 2.359618
26.490511, 2.359619
26.500511, 2.359569
26.510511, 2.359529
26.520512, 2.359568
26.530512, 2.359535
26.540512, 2.359560
26.550512, 2.359543
26.560513, 2.359548
26.570513, 2.359496
26.580513, 2.359534
26.590513, 2.359504
26.600513, 2.359490
26.610514, 2.359439
26.620514, 2.359433
26.630514, 2.359564
26.640514, 2.359521
26.650515, 2.359545
26.660515, 2.359595
26.670515, 2.359632
26.680515, 2.359628
26.690516, 2.359596
26.700516, 2.359639
26.710516, 2.359683
26.720516, 2.359658
26.730516, 2.359680
26.740517, 2.359689
26.750517, 2.359651
26.760517, 2.359648
26.770517, 2.359618
26.780518, 2.359593
26.790518, 2.359550
26.800518, 2.359518
26.810518, 2.359478
26.820518, 2.359549
26.830519, 2.359552
26.840519, 2.359549
26.850519, 2.359576
26.860519, 2.359580
26.870520, 2.359622
26.880520, 2.359570
26.890520, 2.359510
26.900520, 2.359549
26.910521, 2.359591
26.920521, 2.359597
26.930521, 2.359567
26.940521, 2.359493
26.950521, 2.359469
26.960522, 2.359453
26.970522, 2.359418
26.980522, 2.359458
26.990522, 2.359485
27.000523, 2.359445
27.010523, 2.359425
27.020523, 2.359371
27.030523, 2.359349
27.040524, 2.359342
27.050524, 2.359370
27.060524, 2.359377
27.070524, 2.359397
27.080524, 2.359407
27.090525, 2.359357
27.100525, 2.359374
27.110525, 2.359392
27.120525, 2.359407
27.130526, 2.359315
27.140526, 2.359308
27.150526, 2.359334
27.160526, 2.359311
27.170527, 2.359261
27.180527, 2.359272
27.190527, 2.359265
27.200527, 2.359301
27.210527, 2.359345
27.220528, 2.359325
27.230528, 2.359370
27.240528, 2.359378
27.250528, 2.359365
27.260529, 2.359367
27.270529, 2.359297
27.280529, 2.359380
27.290529, 2.359424
27.300529, 2.359424
27.310530, 2.359427
27.320530, 2.359460
27.330530, 2.359411
27.340530, 2.359405
27.350531, 2.359415
27.360531, 2.359409
27.370531, 2.359457
27.380531, 2.359514
27.390532, 2.359539
27.400532, 2.359557
27.410532, 2.359578
27.420532, 2.359620
27.430532, 2.359575
27.440533, 2.359593
27.450533, 2.359633
27.460533, 2.359585
27.470533, 2.359510
27.480534, 2.359531
27.490534, 2.359592
27.500534, 2.359602
27.510534, 2.359520
27.520535, 2.359540
27.530535, 2.359589
27.540535, 2.359578
27.550535, 2.359535
27.560535, 2.359569
27.570536, 2.359608
27.580536, 2.359638
27.590536, 2.359646
27.600536, 2.359627
27.610537, 2.359649
27.620537, 2.359637
27.630537, 2.359527
27.640537, 2.359580
27.650537, 2.359592
27.660538, 2.359591
27.670538, 2.359556
27.680538, 2.359574
27.690538, 2.359547
27.700539, 2.359561
27.710539, 2.359556
27.720539, 2.359601
27.730539, 2.359629
27.740540, 2.359611
27.750540, 2.359622
27.760540, 2.359617
27.770540, 2.359643
27.780540, 2.359610
27.790541, 2.359628
27.800541, 2.359631
27.810541, 2.359607
27.820541, 2.359607
27.830542, 2.359592
27.840542, 2.359580
27.850542, 2.359575
27.860542, 2.359577
27.870543, 2.359512
27.880543, 2.359511
27.890543, 2.359528
27.900543, 2.359468
27.910543, 2.359403
27.920544, 2.359412
27.930544, 2.359447
27.940544, 2.359435
27.950544, 2.359421
27.960545, 2.359416
27.970545, 2.359434
27.980545, 2.359446
27.990545, 2.359412
28.000546, 2.359380
28.010546, 2.359439
28.020546, 2.359410
28.030546, 2.359389
28.040546, 2.359445
28.050547, 2.359474
28.060547, 2.359448
28.070547, 2.359475
28.080547, 2.359461
28.090548, 2.359562
28.100548, 2.359541
28.110548, 2.359511
28.120548, 2.359517
28.130548, 2.359498
28.140549, 2.359483
28.150549, 2.359460
28.160549, 2.359400
28.170549, 2.359352
28.180550, 2.359367
28.190550, 2.359353
28.200550, 2.359374
28.210550, 2.359392
28.220551, 2.359415
28.230551, 2.359399
28.240551, 2.359387
28.250551, 2.359404
28.260551, 2.359409
28.270552, 2.359418
28.280552, 2.359445
28.290552, 2.359473
28.300552, 2.359460
28.310553, 2.359433
28.320553, 2.359419
28.330553, 2.359392
28.340553, 2.359404
28.350554, 2.359333
28.360554, 2.359358
28.370554, 2.359316
28.380554, 2.359309
28.390554, 2.359368
28.400555, 2.359354
28.410555, 2.359332
28.420555, 2.359352
28.430555, 2.359276
28.440556, 2.359336
28.450556, 2.359338
28.460556, 2.359241
28.470556, 2.359221
28.480556, 2.359214
28.490557, 2.359210
28.500557, 2.359249
28.510557, 2.359264
28.520557, 2.359285
28.530558, 2.359306
28.540558, 2.359285
28.550558, 2.359321
28.560558, 2.359355
28.570559, 2.359368
28.580559, 2.359349
28.590559, 2.359316
28.600559, 2.359344
28.610559, 2.359440
28.620560, 2.359387
28.630560, 2.359400
28.640560, 2.359396
28.650560, 2.359431
28.660561, 2.359453
28.670561, 2.359450
28.680561, 2.359522
28.690561, 2.359650
28.700562, 2.359663
28.710562, 2.359623
28.720562, 2.359654
28.730562, 2.359635
28.740562, 2.359669
28.750563, 2.359725
28.760563, 2.359772
28.770563, 2.359790
28.780563, 2.359769
28.790564, 2.359757
28.800564, 2.359684
28.810564, 2.359665
28.820564, 2.359675
28.830564, 2.359653
28.840565, 2.359709
28.850565, 2.359734
28.860565, 2.359654
28.870565, 2.359653
28.880566, 2.359622
28.890566, 2.359670
28.900566, 2.359653
28.910566, 2.359602
28.920567, 2.359600
28.930567, 2.359650
28.940567, 2.359642
28.950567, 2.359723
28.960567, 2.359732
28.970568, 2.359764
28.980568, 2.359740
28.990568, 2.359680
29.000568, 2.359746
29.010569, 2.359807
29.020569, 2.359715
29.030569, 2.359716
29.040569, 2.359765
29.050570, 2.359787
29.060570, 2.359752
29.070570, 2.359750
29.080570, 2.359782
29.090570, 2.359771
29.100571, 2.359767
29.110571, 2.359735
29.120571, 2.359720
29.130571, 2.359689
29.140572, 2.359568
29.150572, 2.359566
29.160572, 2.359722
29.170572, 2.359698
29.180573, 2.359641
29.190573, 2.359671
29.200573, 2.359711
29.210573, 2.359763
29.220573, 2.359724
29.230574, 2.359622
29.240574, 2.359677
29.250574, 2.359581
29.260574, 2.359646
29.270575, 2.359699
29.280575, 2.359648
29.290575, 2.359608
29.300575, 2.359612
29.310575, 2.359596
29.320576, 2.359543
29.330576, 2.359502
29.340576, 2.359606
29.350576, 2.359693
29.360577, 2.359705
29.370577, 2.359725
29.380577, 2.359680
29.390577, 2.359641
29.400578, 2.359654
29.410578, 2.359649
29.420578, 2.359656
29.430578, 2.359625
29.440578, 2.359718
29.450579, 2.359754
29.460579, 2.359745
29.470579, 2.359797
29.480579, 2.359848
29.490580, 2.359804
29.500580, 2.359764
29.510580, 2.359806
29.520580, 2.359816
29.530581, 2.359833
29.540581, 2.359855
29.550581, 2.359826
29.560581, 2.359813
29.570581, 2.359829
29.580582, 2.359783
29.590582, 2.359789
29.600582, 2.359850
29.610582, 2.359804
29.620583, 2.359833
29.630583, 2.359858
29.640583, 2.359877
29.650583, 2.359938
29.660583, 2.359919
29.670584, 2.359905
29.680584, 2.359875
29.690584, 2.359892
29.700584, 2.359901
29.710585, 2.359931
29.720585, 2.359947
29.730585, 2.359950
29.740585, 2.359915
29.750586, 2.359978
29.760586, 2.360029
29.770586, 2.359960
29.780586, 2.359987
29.790586, 2.360045
29.800587, 2.359982
29.810587, 2.359972
29.820587, 2.359904
29.830587, 2.359943
29.840588, 2.359888
29.850588, 2.359784
29.860588, 2.359700
29.870588, 2.359746
29.880589, 2.359742
29.890589, 2.359690
29.900589, 2.359774
29.910589, 2.359775
29.920589, 2.359745
29.930590, 2.359707
29.940590, 2.359812
29.950590, 2.359803
29.960590, 2.359772
29.970591, 2.359744
29.980591, 2.359689
29.990591, 2.359766
30.000591, 2.359738
30.010592, 2.359658
30.020592, 2.359724
30.030592, 2.359765
30.040592, 2.359781
30.050592, 2.359711
30.060593, 2.359848
30.070593, 2.359826
30.080593, 2.359770
30.090593, 2.359790
30.100594, 2.359754
30.110594, 2.359669
30.120594, 2.359667
30.130594, 2.359693
30.140594, 2.359681
30.150595, 2.359668
30.160595, 2.359638
30.170595, 2.359624
30.180595, 2.359635
30.190596, 2.359623
30.200596, 2.359612
30.210596, 2.359565
30.220596, 2.359601
30.230597, 2.359544
30.240597, 2.359552
30.250597, 2.359638
30.260597, 2.359625
30.270597, 2.359584
30.280598, 2.359579
30.290598, 2.359676
30.300598, 2.359576
30.310598, 2.359535
30.320599, 2.359678
30.330599, 2.359714
30.340599, 2.359678
30.350599, 2.359660
30.360600, 2.359604
30.370600, 2.359644
30.380600, 2.359624
30.390600, 2.359533
30.400600, 2.359515
30.410601, 2.359509
30.420601, 2.359451
30.430601, 2.359483
30.440601, 2.359543
30.450602, 2.359600
30.460602, 2.359534
30.470602, 2.359553
30.480602, 2.359568
30.490602, 2.359486
30.500603, 2.359470
30.510603, 2.359427
30.520603, 2.359449
30.530603, 2.359440
30.540604, 2.359435
30.550604, 2.359421
30.560604, 2.359337
30.570604, 2.359328
30.580605, 2.359361
30.590605, 2.359355
30.600605, 2.359354
30.610605, 2.359325
30.620605, 2.359298
30.630606, 2.359380
30.640606, 2.359392
30.650606, 2.359323
30.660606, 2.359295
30.670607, 2.359375
30.680607, 2.359314
30.690607, 2.359245
30.700607, 2.359325
30.710608, 2.359379
30.720608, 2.359312
30.730608, 2.359248
30.740608, 2.359288
30.750608, 2.359278
30.760609, 2.359181
30.770609, 2.359176
30.780609, 2.359254
30.790609, 2.359277
30.800610, 2.359253
30.810610, 2.359234
30.820610, 2.359354
30.830610, 2.359391
30.840611, 2.359385
30.850611, 2.359365
30.860611, 2.359383
30.870611, 2.359351
30.880611, 2.359360
30.890612, 2.359233
30.900612, 2.359179
30.910612, 2.359154
30.920612, 2.359216
30.930613, 2.359236
30.940613, 2.359244
30.950613, 2.359200
30.960613, 2.359161
30.970613, 2.359207
30.980614, 2.359234
30.990614, 2.359175
31.000614, 2.359216
31.010614, 2.359291
31.020615, 2.359231
31.030615, 2.359241
31.040615, 2.359371
31.050615, 2.359467
31.060616, 2.359408
31.070616, 2.359452
31.080616, 2.359544
31.090616, 2.359466
31.100616, 2.359429
31.110617, 2.359429
31.120617, 2.359545
31.130617, 2.359561
31.140617, 2.359566
31.150618, 2.359634
31.160618, 2.359680
31.170618, 2.359639
31.180618, 2.359686
31.190619, 2.359623
31.200619, 2.359661
31.210619, 2.359699
31.220619, 2.359651
31.230619, 2.359596
31.240620, 2.359502
31.250620, 2.359507
31.260620, 2.359492
31.270620, 2.359472
31.280621, 2.359468
31.290621, 2.359274
31.300621, 2.359320
31.310621, 2.359410
31.320621, 2.359468
31.330622, 2.359426
31.340622, 2.359432
31.350622, 2.359534
31.360622, 2.359478
31.370623, 2.359383
31.380623, 2.359446
31.390623, 2.359428
31.400623, 2.359352
31.410624, 2.359285
31.420624, 2.359359
31.430624, 2.359386
31.440624, 2.359311
31.450624, 2.359363
31.460625, 2.359435
31.470625, 2.359371
31.480625, 2.359333
31.490625, 2.359372
31.500626, 2.359474
31.510626, 2.359365
31.520626, 2.359373
31.530626, 2.359490
31.540627, 2.359481
31.550627, 2.359451
31.560627, 2.359470
31.570627, 2.359501
31.580627, 2.359515
31.590628, 2.359435
31.600628, 2.359469
31.610628, 2.359475
31.620628, 2.359342
31.630629, 2.359308
31.640629, 2.359367
31.650629, 2.359477
31.660629, 2.359453
31.670630, 2.359470
31.680630, 2.359527
31.690630, 2.359455
31.700630, 2.359425
31.710630, 2.359440
31.720631, 2.359493
31.730631, 2.359484
31.740631, 2.359480
31.750631, 2.359474
31.760632, 2.359498
31.770632, 2.359510
31.780632, 2.359499
31.790632, 2.359505
31.800632, 2.359462
31.810633, 2.359423
31.820633, 2.359434
31.830633, 2.359500
31.840633, 2.359422
31.850634, 2.359417
31.860634, 2.359528
31.870634, 2.359548
31.880634, 2.359474
31.890635, 2.359413
31.900635, 2.359468
31.910635, 2.359535
31.920635, 2.359530
31.930635, 2.359545
31.940636, 2.359644
31.950636, 2.359704
31.960636, 2.359681
31.970636, 2.359741
31.980637, 2.359774
31.990637, 2.359807
32.000637, 2.359833
32.010635, 2.359843
32.020634, 2.359881
32.030632, 2.359806
32.040630, 2.359921
32.050629, 2.360006
32.060627, 2.359982
32.070625, 2.359967
32.080624, 2.359986
32.090622, 2.360000
32.100620, 2.359885
32.110619, 2.359848
32.120617, 2.359915
32.130615, 2.359927
32.140614, 2.359930
32.150612, 2.359896
32.160610, 2.359986
32.170609, 2.360069
32.180607, 2.359961
32.190605, 2.359974
32.200603, 2.360046
32.210602, 2.360088
32.220600, 2.360069
32.230598, 2.360034
32.240597, 2.360044
32.250595, 2.360013
32.260593, 2.360027
32.270592, 2.360116
32.280590, 2.360090
32.290588, 2.360057
32.300587, 2.360086
32.310585, 2.360087
32.320583, 2.360011
32.330582, 2.359904
32.340580, 2.360005
32.350578, 2.360044
32.360577, 2.359952
32.370575, 2.359934
32.380573, 2.360008
32.390572, 2.360078
32.400570, 2.359956
32.410568, 2.359926
32.420567, 2.360000
32.430565, 2.360035
32.440563, 2.360046
32.450562, 2.360059
32.460560, 2.360083
32.470558, 2.359976
32.480556, 2.359999
32.490555, 2.360123
32.500553, 2.360147
32.510551, 2.360111
32.520550, 2.360085
32.530548, 2.360101
32.540546, 2.360102
32.550545, 2.360005
32.560543, 2.360001
32.570541, 2.360081
32.580540, 2.360006
32.590538, 2.359950
32.600536, 2.360057
32.610535, 2.360081
32.620533, 2.360117
32.630531, 2.360142
32.640530, 2.360108
32.650528, 2.360101
32.660526, 2.360078
32.670525, 2.360011
32.680523, 2.360027
32.690521, 2.359947
32.700520, 2.359927
32.710518, 2.359921
32.720516, 2.359893
32.730515, 2.359862
32.740513, 2.359917
32.750511, 2.360017
32.760509, 2.359948
32.770508, 2.359896
32.780506, 2.359914
32.790504, 2.359960
32.800503, 2.359845
32.810501, 2.359806
32.820499, 2.359827
32.830498, 2.359785
32.840496, 2.359746
32.850494, 2.359771
32.860493, 2.359759
32.870491, 2.359757
32.880489, 2.359764
32.890488, 2.359817
32.900486, 2.359770
32.910484, 2.359622
32.920483, 2.359708
32.930481, 2.359793
32.940479, 2.359745
32.950478, 2.359756
32.960476, 2.359848
32.970474, 2.359880
32.980473, 2.359835
32.990471, 2.359793
33.000469, 2.359789
33.010468, 2.359786
33.020466, 2.359696
33.030464, 2.359685
33.040462, 2.359751
33.050461, 2.359758
33.060459, 2.359806
33.070457, 2.359850
33.080456, 2.359774
33.090454, 2.359725
33.100452, 2.359718
33.110451, 2.359822
33.120449, 2.359758
33.130447, 2.359694
33.140446, 2.359757
33.150444, 2.359778
33.160442, 2.359636
33.170441, 2.359547
33.180439, 2.359662
33.190437, 2.359720
33.200436, 2.359651
33.210434, 2.359628
33.220432, 2.359654
33.230431, 2.359613
33.240429, 2.359547
33.250427, 2.359555
33.260426, 2.359511
33.270424, 2.359373
33.280422, 2.359423
33.290421, 2.359503
33.300419, 2.359511
33.310417, 2.359471
33.320415, 2.359471
33.330414, 2.359548
33.340412, 2.359508
33.350410, 2.359446
33.360409, 2.359506
33.370407, 2.359565
33.380405, 2.359489
33.390404, 2.359403
33.400402, 2.359441
33.410400, 2.359447
33.420399, 2.359423
33.430397, 2.359438
33.440395, 2.359441
33.450394, 2.359411
33.460392, 2.359404
33.470390, 2.359411
33.480389, 2.359354
33.490387, 2.359344
33.500385, 2.359416
33.510384, 2.359441
33.520382, 2.359411
33.530380, 2.359350
33.540379, 2.359428
33.550377, 2.359516
33.560375, 2.359386
33.570374, 2.359357
33.580372, 2.359415
33.590370, 2.359418
33.600368, 2.359389
33.610367, 2.359390
33.620365, 2.359386
33.630363, 2.359344
33.640362, 2.359407
33.650360, 2.359524
33.660358, 2.359508
33.670357, 2.359447
33.680355, 2.359469
33.690353, 2.359574
33.700352, 2.359512
33.710350, 2.359433
33.720348, 2.359514
33.730347, 2.359591
33.740345, 2.359494
33.750343, 2.359482
33.760342, 2.359621
33.770340, 2.359641
33.780338, 2.359576
33.790337, 2.359588
33.800335, 2.359590
33.810333, 2.359562
33.820332, 2.359557
33.830330, 2.359605
33.840328, 2.359515
33.850327, 2.359385
33.860325, 2.359426
33.870323, 2.359546
33.880322, 2.359509
33.890320, 2.359514
33.900318, 2.359573
33.910316, 2.359622
33.920315, 2.359560
33.930313, 2.359604
33.940311, 2.359660
33.950310, 2.359666
33.960308, 2.359648
33.970306, 2.359633
33.980305, 2.359652
33.990303, 2.359568
34.000301, 2.359541
34.010300, 2.359630
34.020298, 2.359620
34.030296, 2.359538
34.040295, 2.359611
34.050293, 2.359741
34.060291, 2.359632
34.070290, 2.359548
34.080288, 2.359625
34.090286, 2.359657
34.100285, 2.359577
34.110283, 2.359500
34.120281, 2.359554
34.130280, 2.359509
34.140278, 2.359499
34.150276, 2.359560
34.160275, 2.359523
34.170273, 2.359456
34.180271, 2.359370
34.190269, 2.359550
34.200268, 2.359445
34.210266, 2.359340
34.220264, 2.359352
34.230263, 2.359367
34.240261, 2.359313
34.250259, 2.359241
34.260258, 2.359308
34.270256, 2.359332
34.280254, 2.359334
34.290253, 2.359398
34.300251, 2.359446
34.310249, 2.359396
34.320248, 2.359370
34.330246, 2.359403
34.340244, 2.359303
34.350243, 2.359183
34.360241, 2.359218
34.370239, 2.359266
34.380238, 2.359292
34.390236, 2.359212
34.400234, 2.359298
34.410233, 2.359356
34.420231, 2.359308
34.430229, 2.359304
34.440228, 2.359336
34.450226, 2.359318
34.460224, 2.359280
34.470222, 2.359320
34.480221, 2.359282
34.490219, 2.359148
34.500217, 2.359253
34.510216, 2.359307
34.520214, 2.359238
34.530212, 2.359273
34.540211, 2.359339
34.550209, 2.359465
34.560207, 2.359465
34.570206, 2.359485
34.580204, 2.359490
34.590202, 2.359494
34.600201, 2.359473
34.610199, 2.359462
34.620197, 2.359413
34.630196, 2.359283
34.640194, 2.359279
34.650192, 2.359377
34.660191, 2.359348
34.670189, 2.359339
34.680187, 2.359481
34.690186, 2.359576
34.700184, 2.359444
34.710182, 2.359370
34.720181, 2.359398
34.730179, 2.359374
34.740177, 2.359335
34.750175, 2.359433
34.760174, 2.359360
34.770172, 2.359283
34.780170, 2.359334
34.790169, 2.359412
34.800167, 2.359409
34.810165, 2.359409
34.820164, 2.359484
34.830162, 2.359569
34.840160, 2.359482
34.850159, 2.359435
34.860157, 2.359458
34.870155, 2.359410
34.880154, 2.359388
34.890152, 2.359385
34.900150, 2.359371
34.910149, 2.359282
34.920147, 2.359313
34.930145, 2.359406
34.940144, 2.359351
34.950142, 2.359306
34.960140, 2.359329
34.970139, 2.359475
34.980137, 2.359427
34.990135, 2.359323
35.000134, 2.359390
35.010132, 2.359413
35.020130, 2.359297
35.030128, 2.359282
35.040127, 2.359360
35.050125, 2.359305
35.060123, 2.359314
35.070122, 2.359335
35.080120, 2.359355
35.090118, 2.359259
35.100117, 2.359268
35.110115, 2.359356
35.120113, 2.359250
35.130112, 2.359155
35.140110, 2.359254
35.150108, 2.359351
35.160107, 2.359265
35.170105, 2.359188
35.180103, 2.359273
35.190102, 2.359279
35.200100, 2.359291
35.210098, 2.359333
35.220097, 2.359324
35.230095, 2.359288
35.240093, 2.359353
35.250092, 2.359412
35.260090, 2.359280
35.270088, 2.359218
35.280087, 2.359361
35.290085, 2.359423
35.300083, 2.359410
35.310081, 2.359370
35.320080, 2.359334
35.330078, 2.359334
35.340076, 2.359338
35.350075, 2.359403
35.360073, 2.359393
35.370071, 2.359358
35.380070, 2.359387
35.390068, 2.359494
35.400066, 2.359375
35.410065, 2.359297
35.420063, 2.359323
35.430061, 2.359358
35.440060, 2.359329
35.450058, 2.359251
35.460056, 2.359266
35.470055, 2.359255
35.480053, 2.359201
35.490051, 2.359296
35.500050, 2.359272
35.510048, 2.359245
35.520046, 2.359360
35.530045, 2.359470
35.540043, 2.359382
35.550041, 2.359317
35.560040, 2.359344
35.570038, 2.359380
35.580036, 2.359360
35.590034, 2.359363
35.600033, 2.359391
35.610031, 2.359307
35.620029, 2.359387
35.630028, 2.359514
35.640026, 2.359468
35.650024, 2.359375
35.660023, 2.359389
35.670021, 2.359431
35.680019, 2.359349
35.690018, 2.359283
35.700016, 2.359374
35.710014, 2.359373
35.720013, 2.359366
35.730011, 2.359351
35.740009, 2.359453
35.750008, 2.359423
35.760006, 2.359487
35.770004, 2.359607
35.780003, 2.359556
35.790001, 2.359488
35.809998, 2.359614
35.819996, 2.359733
35.829994, 2.359646
35.839993, 2.359600
35.849991, 2.359760
35.859989, 2.359740
35.869987, 2.359754
35.879986, 2.359743
35.889984, 2.359693
35.899982, 2.359624
35.909981, 2.359704
35.919979, 2.359819
35.929977, 2.359736
35.939976, 2.359611
35.949974, 2.359636
35.959972, 2.359725
35.969971, 2.359633
35.979969, 2.359619
35.989967, 2.359681
35.999966, 2.359640
36.009964, 2.359628
36.019962, 2.359670
36.029961, 2.359665
36.039959, 2.359592
36.049957, 2.359693
36.059956, 2.359782
36.069954, 2.359707
36.079952, 2.359651
36.089951, 2.359764
36.099949, 2.359839
36.109947, 2.359821
36.119946, 2.359855
36.129944, 2.359810
36.139942, 2.359747
36.149940, 2.359788
36.159939, 2.359888
36.169937, 2.359806
36.179935, 2.359771
36.189934, 2.359847
36.199932, 2.359971
36.209930, 2.359884
36.219929, 2.359839
36.229927, 2.359857
36.239925, 2.359857
36.249924, 2.359897
36.259922, 2.359959
36.269920, 2.359941
36.279919, 2.359910
36.289917, 2.359814
36.299915, 2.359977
36.309914, 2.359876
36.319912, 2.359789
36.329910, 2.359869
36.339909, 2.359922
