t, ur
7.090067, 1.321167
7.100068, 1.302246
7.110068, 1.220215
7.120068, 1.710571
7.130068, 1.109009
7.140069, 1.597168
7.150069, 0.989990
7.160069, 0.953003
7.170069, 0.838013
7.180069, 0.812988
7.190070, 0.196655
7.200070, 1.191528
7.210070, 0.570557
7.220070, 1.054688
7.230071, 0.942627
7.240071, 0.914429
7.250071, 0.787720
7.260071, 0.234009
7.270072, 0.632080
7.280072, 0.093506
7.290072, -0.018066
7.300072, 0.465088
7.310072, 0.356323
7.320073, -0.180908
7.330073, -0.287109
7.340073, -0.325195
7.350073, 0.071777
7.360074, 0.047241
7.370074, -0.048828
7.380074, -0.071533
7.390074, -0.673096
7.400074, -0.184326
7.410075, -0.269531
7.420075, -0.300659
7.430075, -0.888916
7.440075, -0.916138
7.450076, -0.985107
7.460076, -0.490967
7.470076, -1.062988
7.480076, -0.566040
7.490077, -1.130127
7.500077, -0.631470
7.510077, -0.675659
7.520077, -0.693237
7.530077, -1.236572
7.540078, -0.732910
7.550078, -2.287720
7.560078, -1.271484
7.570078, -0.772339
7.580079, -1.284546
7.590079, -1.288452
7.600079, -0.775024
7.610079, -1.787476
7.620080, -1.272827
7.630080, -1.252319
7.640080, -0.734009
7.650080, -1.214233
7.660080, -1.204102
7.670081, -1.161011
7.680081, -1.148193
7.690081, -1.094238
7.700081, -0.551392
7.710082, -0.998901
7.720082, -0.470215
7.730082, -1.412964
7.740082, -0.370117
7.750082, -1.295898
7.760083, -0.250854
7.770083, -0.159790
7.780083, -0.630737
7.790083, -0.513672
7.800084, 0.024292
7.810084, -0.372314
7.820084, 0.168091
7.830084, 0.286011
7.840085, 0.316650
7.850085, -0.076050
7.860085, 0.467285
7.870085, 0.591309
7.880085, 0.651733
7.890086, 0.265259
7.900086, 1.314819
7.910086, 0.919189
7.920086, 0.432861
7.930087, 0.542847
7.940087, 1.077637
7.950087, 0.661865
7.960087, 1.196655
7.970088, 0.272705
7.980088, 1.325928
7.990088, 1.410645
8.000088, 1.429810
8.010088, 0.478271
8.020088, 0.497070
8.030088, 0.560181
8.040089, 1.596924
8.050089, 1.150757
8.060089, 1.682129
8.070089, 1.219971
8.080090, 1.751099
8.090090, 1.283081
8.100090, 1.291016
8.110090, 1.329346
8.120090, 1.337646
8.130091, 1.362427
8.140091, 1.879395
8.150091, 1.388428
8.160091, 1.905151
8.170092, 1.404419
8.180092, 1.916626
8.190092, 1.404175
8.200092, 1.914551
8.210093, 1.396240
8.220093, 1.903564
8.230093, 0.864502
8.240093, 1.879395
8.250093, 1.338989
8.260094, 1.842896
8.270094, 0.787842
8.280094, 1.800537
8.290094, 1.247925
8.300095, 1.748657
8.310095, 1.189087
8.320095, 1.687988
8.330095, 1.122314
8.340096, 1.604370
8.350096, 1.030151
8.360096, 1.014771
8.370096, 0.947998
8.380096, 1.440674
8.390097, 0.856445
