t, uk
7.750082, -0.017302
7.760083, -0.017568
7.770083, -0.017568
7.780083, -0.017834
7.790083, -0.017834
7.800084, -0.017834
7.810084, -0.017568
7.820084, -0.018366
7.830084, -0.017834
7.840085, -0.017302
7.850085, -0.017568
7.860085, -0.017834
7.870085, -0.017834
7.880085, -0.017568
7.890086, -0.017834
7.900086, -0.017834
7.910086, -0.017834
7.920086, -0.017036
7.930087, -0.017568
7.940087, -0.018100
7.950087, -0.016769
7.960087, -0.017568
7.970088, -0.018100
7.980088, -0.017834
7.990088, -0.017568
8.000088, -0.017568
8.010088, -0.017302
8.020088, -0.017302
8.030088, -0.017834
8.040089, -0.018100
8.050089, -0.018366
8.060089, -0.018366
8.070089, -0.018100
8.080090, -0.017834
8.090090, -0.017302
8.100090, -0.017834
8.110090, -0.017834
8.120090, -0.018100
8.130091, -0.017568
8.140091, -0.018100
8.150091, -0.017834
8.160091, -0.017302
8.170092, -0.017568
8.180092, -0.017302
8.190092, -0.017568
8.200092, -0.018366
8.210093, -0.017568
8.220093, -0.017834
8.230093, -0.017568
8.240093, -0.017568
8.250093, -0.018100
8.260094, -0.018100
8.270094, -0.017834
8.280094, -0.018366
8.290094, -0.017568
8.300095, -0.017568
8.310095, -0.017568
8.320095, -0.018633
8.330095, -0.018100
8.340096, -0.017568
8.350096, -0.018366
8.360096, -0.018366
8.370096, -0.017036
8.380096, -0.018100
8.390097, -0.018100
8.400097, -0.017302
8.410097, -0.018366
8.420097, -0.018366
8.430098, -0.018100
8.440098, -0.018366
8.450098, -0.017568
8.460098, -0.018633
8.470098, -0.018100
8.480099, -0.017834
8.490099, -0.018100
8.500099, -0.017834
8.510099, -0.017834
8.520100, -0.017834
8.530100, -0.017568
8.540100, -0.017568
8.550100, -0.017834
8.560101, -0.018366
8.570101, -0.017568
8.580101, -0.017834
8.590101, -0.018366
8.600101, -0.017834
8.610102, -0.017568
8.620102, -0.017568
8.630102, -0.017568
8.640102, -0.017036
8.650103, -0.017568
8.660103, -0.017834
8.670103, -0.017834
8.680103, -0.018100
8.690104, -0.017568
8.700104, -0.018100
8.710104, -0.017834
8.720104, -0.017568
8.730104, -0.017568
8.740105, -0.018100
8.750105, -0.017568
8.760105, -0.017834
8.770105, -0.017568
8.780106, -0.018100
8.790106, -0.018100
8.800106, -0.018366
8.810106, -0.018366
8.820107, -0.017568
8.830107, -0.018366
8.840107, -0.017568
8.850107, -0.017036
8.860107, -0.017302
8.870108, -0.017568
8.880108, -0.018100
8.890108, -0.017568
8.900108, -0.018366
8.910109, -0.017568
8.920109, -0.017568
8.930109, -0.017568
8.940109, -0.017834
8.950109, -0.018366
8.960110, -0.017834
8.970110, -0.018366
8.980110, -0.017302
8.990110, -0.017834
9.000111, -0.018100
9.010111, -0.017568
9.020111, -0.017568
9.030111, -0.018366
9.040112, -0.017568
9.050112, -0.017568
9.060112, -0.017302
9.070112, -0.017568
9.080112, -0.017568
9.090113, -0.017834
9.100113, -0.018100
9.110113, -0.018100
9.120113, -0.017834
9.130114, -0.017568
9.140114, -0.017302
9.150114, -0.018366
9.160114, -0.018100
9.170115, -0.017834
9.180115, -0.018100
9.190115, -0.017568
9.200115, -0.017302
9.210115, -0.017302
9.220116, -0.017834
9.230116, -0.017834
9.240116, -0.017568
9.250116, -0.017568
9.260117, -0.017834
9.270117, -0.017036
9.280117, -0.017568
9.290117, -0.017834
9.300117, -0.017834
9.310118, -0.017568
9.320118, -0.017302
9.330118, -0.018100
9.340118, -0.017568
9.350119, -0.017568
9.360119, -0.018100
9.370119, -0.017834
9.380119, -0.017834
9.390120, -0.017568
9.400120, -0.017834
9.410120, -0.018100
9.420120, -0.018100
9.430120, -0.018100
9.440121, -0.017834
9.450121, -0.017834
9.460121, -0.017834
9.470121, -0.017834
9.480122, -0.018100
9.490122, -0.017834
9.500122, -0.017568
9.510122, -0.017302
9.520123, -0.017568
9.530123, -0.017036
9.540123, -0.017834
9.550123, -0.017834
9.560123, -0.018633
9.570124, -0.017834
9.580124, -0.018100
9.590124, -0.017036
9.600124, -0.017568
9.610125, -0.017568
9.620125, -0.018100
9.630125, -0.017302
9.640125, -0.017834
9.650126, -0.017568
9.660126, -0.018100
9.670126, -0.017834
9.680126, -0.017834
9.690126, -0.018633
9.700127, -0.018366
9.710127, -0.017568
9.720127, -0.017568
9.730127, -0.017834
9.740128, -0.017834
9.750128, -0.017834
9.760128, -0.017568
9.770128, -0.017834
9.780128, -0.017834
9.790129, -0.017302
9.800129, -0.017302
9.810129, -0.017568
9.820129, -0.017834
9.830130, -0.017568
9.840130, -0.017568
9.850130, -0.018100
9.860130, -0.017834
9.870131, -0.017834
9.880131, -0.017568
9.890131, -0.018366
9.900131, -0.017568
9.910131, -0.018366
9.920132, -0.017834
9.930132, -0.017834
9.940132, -0.017568
9.950132, -0.017834
9.960133, -0.017568
9.970133, -0.017834
9.980133, -0.017302
9.990133, -0.017036
10.000134, -0.017036
10.010134, -0.017036
10.020134, -0.017568
10.030134, -0.017302
10.040134, -0.017834
10.050135, -0.018100
10.060135, -0.017834
10.070135, -0.017302
10.080135, -0.018100
10.090136, -0.018633
10.100136, -0.017834
10.110136, -0.017036
10.120136, -0.017302
10.130136, -0.018100
10.140137, -0.018100
10.150137, -0.017834
10.160137, -0.017568
10.170137, -0.017568
10.180138, -0.017302
10.190138, -0.017568
10.200138, -0.018100
10.210138, -0.018100
10.220139, -0.018100
10.230139, -0.017568
10.240139, -0.018100
10.250139, -0.017568
10.260139, -0.017834
10.270140, -0.017568
10.280140, -0.017834
10.290140, -0.017834
10.300140, -0.017568
10.310141, -0.017834
10.320141, -0.017568
10.330141, -0.017568
10.340141, -0.017834
10.350142, -0.018100
10.360142, -0.018366
10.370142, -0.018100
10.380142, -0.017302
10.390142, -0.017834
10.400143, -0.018100
10.410143, -0.017568
10.420143, -0.018100
10.430143, -0.017568
10.440144, -0.018633
10.450144, -0.018366
10.460144, -0.018100
10.470144, -0.017036
10.480145, -0.017568
10.490145, -0.018366
10.500145, -0.017302
10.510145, -0.018100
10.520145, -0.018366
10.530146, -0.018100
10.540146, -0.018366
10.550146, -0.017834
10.560146, -0.018100
10.570147, -0.018100
10.580147, -0.018100
10.590147, -0.018100
10.600147, -0.018100
10.610147, -0.017302
